frame,ID,x,y
1287,444,1080.9373419602052,140.15194434496235
1288,444,1116.540419032754,153.2333090229859
1288,445,608.0952390438389,301.5542516114405
1289,444,1117.6832420873734,158.13004600178505
1289,445,606.9180765533622,304.06587527042404
1290,445,612.1853822287669,303.86480593927547
1291,445,612.6833130620216,304.97533555706724
1291,446,1117.599711838341,161.42994419315332
1292,445,605.5500539603478,308.4498733476944
1292,446,1117.412357928642,163.17001261716854
1292,447,1125.127161321973,491.812099461611
1293,445,613.7564760668682,310.1844215356492
1293,446,1115.159289428022,142.94018153443466
1294,445,615.6682284859324,311.4286476404184
1294,446,1115.1738878669673,137.97096143018308
1294,447,1092.8345167690438,469.0652099848949
1295,445,617.426049099956,316.89758002163836
1295,446,1112.1999670934508,137.80061800039257
1295,447,1082.6587067259384,463.7633999595761
1296,445,619.3135149399928,318.41878452859515
1296,446,1112.3138787904309,137.82308675115428
1296,447,651.6741954302609,250.88173378650473
1296,448,1072.8898193271614,460.0988096161602
1297,445,621.0193021993939,318.5782483037608
1297,446,1111.8460556232508,137.57651263818352
1297,447,1039.5340232689157,431.9077063963027
1297,448,1063.0012477822124,454.2397788356893
1298,445,631.000640793088,316.92202040054775
1298,446,1112.8918197194562,136.22656405576745
1298,448,1050.1694930286922,446.422148818629
1299,445,636.6611884515589,317.3273386398795
1299,446,1113.2062072655071,136.64747883085323
1299,448,1046.0084227564175,444.70552943711874
1300,445,1017.8657673975006,415.00550343785704
1300,446,1112.8463336493958,133.51329965607823
1300,448,1037.9471080020542,438.78097001146784
1301,445,1132.3674650943774,406.5885794764927
1301,446,1112.8466670652415,134.10369005021204
1301,448,1009.9084178681304,408.52065077220186
1302,445,1131.908314384646,404.2900759037551
1302,446,1112.148130338657,136.87800812678898
1303,445,1128.3883051693756,424.85079111548566
1303,446,1112.4862357022423,140.54264202693247
1303,449,626.3812879562213,320.5571183855447
1303,450,996.5451086224169,395.88251263081685
1304,446,1112.4169305189878,140.23695171310447
1304,449,626.6511701048088,321.4258027615762
1304,450,993.6079664154005,388.72160631363005
1304,451,1099.0166132630823,462.7873829525491
1305,446,1112.5642586632339,139.3180628215608
1305,449,626.9755194472875,323.33461528890234
1305,450,1013.758339826044,373.2975060762111
1305,451,1082.42357459726,454.8585539969877
1306,446,1112.6871993216462,140.57092839264067
1306,449,626.9865124405261,324.2575289623882
1306,451,1076.905920643993,451.03012434286245
1306,452,1111.9576249219717,422.1261021394216
1307,446,1112.777075784607,140.80308036546435
1307,449,627.1349957116516,325.92731060131587
1307,451,1062.334297859772,443.6756029840627
1307,452,1101.7163061821157,418.62824325923276
1308,446,1111.625119538813,139.17707824813763
1308,449,627.2328638385399,327.18032496389833
1308,451,1052.33629474685,438.4283473304033
1308,452,1132.3688690103318,433.2641014895035
1309,446,1110.1564481729658,131.06436145959734
1309,449,627.128584340478,328.75531581073795
1309,451,1043.1682107946406,433.47782035906573
1309,452,1124.9097086271072,429.21748104066404
1310,446,1109.4903749679088,128.57030294126213
1310,449,627.2751236123364,329.99611883730023
1310,451,1034.214391460299,428.19604397300674
1310,452,1112.9095789849405,424.42962749014924
1311,446,1109.917396802035,130.63139684809872
1311,449,627.7754496040619,331.8657335669985
1311,451,1021.5315927237283,420.4120690248653
1311,452,1098.6349262284627,417.4480027036028
1312,446,1110.0255770862168,131.4673101772229
1312,449,627.9311367855561,332.94050954147104
1312,451,1038.659320740441,384.63951227421
1312,452,1088.5099859931058,412.4899082591734
1313,446,1109.7704949395088,128.6584547263324
1313,449,628.2654903311894,333.7394677514381
1313,452,1083.6859572696667,410.2607410521051
1314,446,1110.0856018242455,130.058444986153
1314,449,628.1131660663431,337.6454379385557
1314,452,1001.4650673633948,421.54605428684516
1315,446,1108.62668157221,126.17470733441581
1315,449,633.1452074618779,336.66403866652405
1315,452,993.7797877763327,413.6251812193506
1316,446,1108.5249006288334,125.77423400172499
1316,449,632.9641291416433,337.6452328351532
1316,452,1010.3103610417463,370.68165576671544
1317,446,1108.6843230165325,125.7478538535695
1317,449,633.3408727411852,338.6846646560777
1317,452,979.7101498961656,403.21624433310865
1318,446,1108.7963544960098,125.89178232453287
1318,449,634.1573287486355,340.1557276352618
1318,453,972.2034069026668,382.0259297779846
1319,446,1109.2357998912655,121.96326533235627
1319,449,637.059086487549,344.24875355505725
1319,453,962.4584271943353,389.98758647619206
1320,446,1108.1221499627602,118.43909359054229
1320,449,637.6332179384883,345.5872365101387
1321,446,1108.5322148888786,120.11065946718759
1321,449,633.9540424104325,345.4457659079829
1321,454,969.0406621272344,336.76123492573873
1322,446,1108.4066358196258,119.72948712060312
1322,449,634.1403968066983,346.5561497444479
1322,454,961.3860677496752,332.83191034142476
1322,455,925.8155311972594,362.1952586445283
1323,446,1109.0655253910422,117.03321521959579
1323,449,634.2423442765337,348.48524104046277
1323,454,953.3827292646545,329.538642268799
1323,455,1113.969483098489,460.2364633801121
1323,456,1102.1259828140276,486.7075973237294
1324,446,954.136403380799,325.3828545681753
1324,449,633.951821782558,349.3444980609448
1324,454,927.3080300435312,356.35467675191825
1324,455,1133.5650588136975,482.7868319098101
1324,456,1095.4646510932255,483.84204150769835
1325,446,939.2606576142617,328.21501326427403
1325,449,632.3736394471209,351.9330774699087
1325,454,921.993930198844,351.72334742378854
1325,455,1129.7054220779953,481.41943359259005
1325,456,1076.56938131715,469.962980835342
1326,446,1042.9604403575481,442.138881865668
1326,449,631.9274166499688,352.7744972673235
1326,454,934.1034543727659,327.1222386739741
1326,455,1129.9768157832355,480.9953471869789
1326,456,1064.5744484939535,464.9585340086275
1326,457,1096.3870236848343,447.6438127733304
1327,449,631.7360932440945,353.5941107308013
1327,454,931.2560336157055,321.455382814398
1327,456,1053.3634429254682,460.6434877022455
1327,457,1127.7836408478868,451.88392713443625
1328,449,631.5425029160832,352.56691694464484
1328,454,926.2779050192639,323.3400532807493
1328,456,1042.865074787889,454.84973196642835
1328,457,1128.4760740764661,450.4008440609857
1328,459,1021.4698824020209,433.07396041176725
1329,449,629.7885284086956,353.72107763891955
1329,454,923.4110519995459,315.10968305222616
1329,456,913.4832223924851,340.11551353410266
1329,457,1128.946397455314,450.50330521072465
1329,458,1033.4882038559206,449.41714823344887
1329,459,1011.9432173158149,427.4160593459815
1330,449,631.9403927786385,355.5406186909141
1330,454,911.5410127590566,330.1063901923664
1330,457,1129.5729665298297,450.71997905820723
1330,458,1068.6083203158194,437.0572925795617
1330,459,1003.0269348417711,421.9098836741354
1331,449,630.8273151257583,357.40869579239705
1331,454,906.2821096283166,332.35034896574126
1331,456,914.0034288264003,311.72352698747284
1331,457,1128.163851132738,450.6272913883515
1331,458,1071.9863585647506,439.8361020502441
1331,459,993.8163080608135,417.6454283811056
1332,449,631.6801882626563,358.3066684942076
1332,454,909.2548004805554,322.56618612804857
1332,457,1130.1372946357071,449.90949192408925
1332,458,1046.6498354493742,428.88716258430196
1332,459,990.038533660243,414.8280748578448
1332,460,1067.8592525272632,437.70233011205994
1333,449,632.1425186917156,358.70986615434884
1333,454,904.1911027192849,324.4221599143244
1333,457,1130.600047416699,448.93747001239393
1333,459,985.273069119279,413.3609010487145
1333,460,1086.0963137777724,444.7504105854077
1333,461,1121.3348516769302,487.11592714611555
1334,449,628.933523526661,358.7116122783816
1334,454,901.5967386448408,315.0805291888133
1334,457,1126.7983705464633,446.49334658060377
1334,460,1050.787710815826,426.1590311504465
1334,461,1094.2712913244613,469.56111958206816
1335,449,622.4182704652827,357.55753378580533
1335,454,899.7340145373984,307.32937377675955
1335,457,1121.0808434184607,444.033878035757
1335,459,1077.3117243374488,434.03514550195564
1335,460,1044.0369272986834,421.184914388338
1335,461,1082.2770092439077,464.9207718850911
1336,449,628.638162846846,359.5685235927297
1336,454,897.0466684517279,307.4200987998515
1336,457,1106.4750377044816,443.89196099895327
1336,459,1129.4689908513958,454.1893812786328
1336,460,1053.9590781331483,358.40180433075415
1336,461,1069.5456062396488,461.1268854787958
1337,449,626.8401612648694,360.03283247742945
1337,454,897.1991651386617,296.6656755417356
1337,457,1128.921699190828,447.6825893778451
1337,459,1131.1310546630907,492.04994478440085
1337,460,1055.3066395548678,352.4881145886683
1337,461,1057.7561660904594,455.7239802978211
1338,449,626.1501482761844,360.76946806442476
1338,454,892.8218621444926,295.90412755469816
1338,461,1046.9627825481198,449.5393789441925
1338,462,1127.312917610817,441.9273905586182
1339,449,625.3527094036767,362.4545454614761
1339,454,892.0424707902431,294.78695614404967
1339,461,1041.6619809130348,446.83277595568563
1339,463,999.0576981462674,399.8018182228521
1339,464,1040.370693451042,347.4551443720152
1339,465,993.1153311400544,155.04282796149474
1340,449,630.3324244017781,359.67121269929737
1340,454,887.4001661546278,297.3181807761547
1340,461,1078.266328377981,385.53140016063037
1340,462,1106.6030127851932,433.03046180427907
1340,463,1000.8713734656467,395.18963584592495
1340,464,1038.179982573655,343.3501161695683
1340,465,994.729858995814,156.1139545683264
1341,449,631.1580533072381,359.5107985163311
1341,454,886.0551649979805,291.14810700240776
1341,461,1130.9151449590663,458.5399442759947
1341,462,1099.5058734526647,430.22114950359725
1341,464,1036.5528687166398,341.4892772176502
1341,465,1004.4191600293562,172.92893446202635
1342,449,629.7859072164417,364.4956719636478
1342,454,882.4168162814415,285.25434399761485
1342,462,1018.7882725066872,448.68839636345666
1342,463,978.9283607920898,382.73930002721096
1342,464,1023.9410737043039,331.2016916800967
1342,465,936.6977834105395,103.18301170628578
1343,449,629.8704080278683,365.6861861603662
1343,454,964.4383480606807,381.3668881198779
1343,461,1013.053024616321,444.1956297588095
1343,463,971.6197597797535,379.88642287743477
1343,464,1022.4472446729995,327.7624992650787
1344,449,630.3194173603608,366.03496201322724
1345,449,623.9260920105397,370.57724394766865
1345,463,954.7170904782512,365.7548769087534
1345,464,998.8807552665452,428.61595868176335
1346,449,626.4387380913539,376.30598336282605
1346,463,951.7006113177426,364.33517029761146
1346,464,991.2680552570839,425.14694097901224
1347,449,613.7988255777356,347.1941430493038
1347,463,945.8101246303248,358.2629219609655
1348,449,631.4047341942818,371.0424290539278
1348,463,943.4016818558815,356.639617200272
1348,466,980.475266122767,419.5037615966641
1349,449,633.3442598891709,370.1230588895514
1349,466,975.6524651405332,414.92300844416036
1350,449,634.1960173500407,371.7812983619715
1350,463,969.0675729269847,364.28533478113906
1350,466,971.5933737826367,410.8121532448678
1351,449,634.9885459010828,373.46037620173166
1351,466,963.6723322111131,403.8176055748404
1351,467,963.4418738067479,359.30035192750506
1352,449,630.1197093682736,376.8046909635077
1352,466,956.0342507776971,396.76290581733355
1352,467,957.8621190128239,353.53978493962285
1353,449,625.4054125159324,382.0854142849462
1353,466,949.0232732947359,390.7257808567013
1353,467,664.2135979595039,347.18018073763125
1353,468,1034.0293781105725,161.73049806778403
1354,449,632.17906675609,374.5879836496249
1354,466,946.1744252028367,388.42571121876995
1354,467,656.9235737607578,348.3094012811551
1354,468,939.3673949725693,104.09295680250666
1355,449,637.1965015339055,377.21107152219764
1355,468,934.7142470853576,102.55846364399257
1356,449,632.2535711533767,386.68490946431905
1356,468,934.6511692575772,102.4557350551198
1357,449,634.615524546729,369.7344809891209
1357,466,679.8714982198225,162.4115228436946
1357,468,933.1778786485879,101.79865394977753
1358,449,637.6345372939679,377.00647969016256
1358,468,934.1429124439061,101.93774558103486
1359,449,636.1379223848364,378.2708116911138
1360,449,635.2356597259252,377.5437528499249
1361,449,631.8997813368051,391.47291275061866
1362,449,632.1837034428988,389.4749650277869
1363,449,631.1121748463534,393.3516950410633
1364,449,630.8660460529002,393.96173402925604
1365,449,635.7262897565569,381.5666398317154
1366,449,636.3752331009209,383.5027716402197
1367,449,637.2782815085633,384.58035266912015
1368,449,638.5539773445927,387.52101952122143
1369,449,639.8594239551641,388.0028392729968
1370,449,639.9154428640088,389.0206791326292
1371,449,639.1602913436413,390.56386956352026
1372,449,641.8914066538422,390.8130704689974
1373,449,640.3624410197478,391.51584314395643
1378,470,658.0456501280194,190.76897599902748
1379,470,657.1519998160587,192.09933214925508
1382,470,657.4829016079362,193.7010331770644
1383,470,810.9825539560612,216.99648472683694
1384,470,811.4597996999877,215.89200474947722
1384,471,997.7644717658258,173.95023228485778
1385,471,992.8865121447186,165.17217028876246
1386,471,994.9985115184581,167.50671358380217
1386,472,808.4935188636406,213.153008634339
1387,471,996.1188637369376,168.00875035206585
1387,472,809.4980437066048,211.32793881854474
1388,471,995.8989307789021,167.14619035171765
1388,472,809.6390396351195,207.90042234112894
1389,471,994.7415434449543,166.38197328739557
1389,472,807.6309625170221,208.32859176666597
1389,473,1127.7750805306462,453.6181111188479
1390,471,993.191229669371,162.62776768181865
1390,472,805.8358056892386,206.89514700874994
1390,473,1129.7397358109513,449.31715019417186
1391,471,988.8308308069617,158.9734302985586
1391,472,804.5890221574953,205.41811965523013
1391,474,1098.842751972396,443.9117140567806
1392,471,988.1946847400798,158.64085517272807
1392,472,804.169836914389,204.22847058920132
1393,471,987.2725310521162,158.80742122891974
1393,472,803.7530851731493,203.36955243875641
1393,473,1130.1826699784979,451.5730543545456
1393,474,1105.2359093886143,447.02709569920665
1394,471,854.412797693026,184.42319530638423
1394,472,654.598899084369,219.97848880699527
1394,473,1129.9799382315557,450.66916639419367
1394,474,1097.0498675120198,444.5907900482322
1395,471,839.4125998163256,187.4542563822306
1395,472,653.3600465441998,220.93774073214698
1395,473,1130.1158558030143,450.69609037663764
1396,471,842.8782166704359,181.10748243817528
1396,474,1093.619958647807,442.9625415016281
1397,471,805.6249764654151,188.04919841282776
1397,473,1129.2179529116368,449.4802625950198
1397,474,1088.2208759064808,439.99401560164875
1398,471,815.9362718912975,189.16419018860861
1398,473,1131.0473723484554,446.7571835004016
1398,474,1129.6613101076277,389.5349050208611
1399,473,1130.8303858040993,449.13063266489826
1400,473,1129.9256007257627,449.2567987195668
1400,475,654.5145052298078,226.17835047053654
1400,476,792.5077365817874,195.04157628087495
1400,477,986.507389084359,160.75616800615887
1401,473,1119.7621409528242,441.6079422100355
1401,476,789.2943931262419,193.79316749611598
1401,477,981.5765078663999,151.77130032313218
1402,473,1130.298871095127,456.2628752749333
1402,475,1048.0324627188284,416.75397249886925
1402,476,788.5343689332326,192.9390197344796
1402,477,982.3786403183233,155.05242477571636
1403,475,1129.4508070356512,451.5477470303349
1403,476,786.9262927359453,192.10516435487003
1403,477,982.083823371826,151.992333492478
1404,476,785.0514289466535,190.59083856497455
1404,477,979.9338386562689,149.85764673358665
1404,478,1000.523632067365,386.3707975828155
1404,479,1025.1774342126948,398.85499675821836
1405,476,849.4591424747898,171.8883507023232
1405,478,1005.214764185076,393.17030630800906
1405,481,654.2062460448325,183.742030651081
1406,476,881.4414205637154,160.16275462136522
1406,478,652.9805929247229,232.43577670321497
1406,479,1007.2862936546716,388.8704429513798
1406,481,654.0796783746017,184.3883735688637
1406,482,1064.6104224622973,416.21154433704663
1407,476,840.0752048604521,177.92865892956337
1407,478,650.5092934130314,232.0293710758868
1407,481,653.7978109324615,185.03147501253122
1407,482,1030.647057337208,454.8496722689953
1408,478,650.9711234904385,233.01469910115884
1408,479,870.9817339066932,174.5449191516595
1408,481,653.9943229436118,185.05265860178977
1408,482,1022.740605227532,410.9540541752492
1409,478,650.6658312151657,233.58871858574773
1409,479,958.712827964405,163.84283368140154
1409,481,992.9086336507158,378.29325614261245
1409,482,1007.6649464684265,442.0184771467526
1410,481,655.9737209743921,188.703874346195
1410,482,652.9313604433567,236.82150421482115
1411,482,651.9432891185568,188.5044677676696
1412,483,1017.7707403903386,392.59415365719957
1412,484,1010.3727561227494,314.8096251457714
1412,485,650.8860674290077,238.37610257249918
1413,483,988.5010454110388,390.68441365229205
1413,484,1004.5626034737807,354.0709476200142
1413,485,653.6976299336869,238.14905947029428
1413,486,653.0463424548418,190.30584713264835
1414,483,986.5505621447771,385.57136414446137
1414,485,650.4434562953505,240.16870140332426
1414,486,652.73471858955,190.58140340868937
1415,484,974.5974192235683,409.3616786821993
1415,485,650.4271106671245,241.3416692085288
1415,486,652.8072152343375,191.9764460503031
1416,484,971.4511009359186,406.89559499382347
1416,485,652.3804963198985,240.88074267689896
1416,486,652.8712862657642,192.29137001960387
1417,484,969.304098130498,404.78000640449494
1417,485,652.0918209279539,241.4859959885546
1417,486,652.252546199503,192.9630053666335
1418,484,966.8003767042767,373.28175005685597
1418,485,647.9375227120911,245.32312622368744
1418,486,652.2988364571653,194.5866072235686
1419,485,650.337097454557,245.26647092023677
1419,486,651.6196301133092,195.6488933503853
1420,485,649.9134148317272,246.32266549904918
1420,486,651.2449873098659,196.38750014384607
1420,487,956.1514400345234,363.3702004016452
1421,485,649.4314862854064,247.35030399497833
1421,486,651.2590696036998,197.58172186909184
1421,487,946.0389319092781,381.704389659096
1422,485,649.3595918134229,248.44340685468842
1422,486,651.464856510196,198.31798103546987
1422,487,941.5911008017241,377.9012027410927
1423,485,649.7770122655935,249.63522071456433
1423,486,651.3697841581918,199.2392771391647
1423,487,939.6592920890932,375.52986659748603
1424,485,649.1419928203998,250.72344577918344
1424,486,650.9057750594812,200.18993421019988
1424,487,935.0257707608383,371.1431015923238
1425,485,649.1335897111911,252.45586476794693
1425,486,651.1385799017464,201.44611631291596
1425,487,934.5430147559028,347.6593885088966
1425,488,939.4631702993756,331.368342969205
1426,485,649.2076641295529,253.4534156465951
1426,486,650.7736870622538,202.36481775699303
1426,488,933.4396460100653,339.8485583594221
1427,485,649.0028441526965,254.4488102855913
1427,486,652.886039199213,197.53454139502847
1428,485,648.6313949142,255.82842228147643
1428,486,653.3610053394201,195.59230639314836
1428,488,920.7321413966326,354.32828950005415
1429,485,648.9980638978341,256.31560773215665
1429,486,653.929643334742,194.82349742095795
1430,485,649.2476360611676,257.32869425379323
1430,486,652.3572662578155,200.3397584745852
1430,488,914.7869839233986,349.5987926390814
1431,485,648.7230023505723,258.1602328578482
1431,486,653.212099636393,197.96732283383372
1432,485,648.572994602608,259.4322656342766
1432,486,653.6413163780147,196.8188678828444
1433,485,648.2828350753689,260.94942866352096
1433,486,651.4491501629367,202.4613602104678
1434,485,648.5454936158065,261.8570045849475
1434,486,651.4082019336074,204.37369624698
1435,485,648.1134729911306,263.10843577795254
1435,486,651.3231705652929,204.46683737042122
1436,485,647.5818554686006,263.67162307677756
1436,486,649.9692829735006,208.99580453791717
1437,485,648.404799895724,263.9538357225455
1437,486,649.1582022895866,209.5448913933702
1438,485,648.6572074560261,266.0767976908346
1438,486,650.5738263167653,208.73857556796318
1439,485,649.6737895294905,266.3827708879803
1439,486,654.9707207378768,195.91320448122912
1440,485,651.3732049725763,268.7841897279927
1440,486,649.6317730608652,212.99116160137552
1441,485,651.7923538759526,269.955515118775
1441,486,654.9520520757203,198.41081435977165
1442,485,654.8057537638007,271.8833195916695
1442,486,655.6877426497863,198.09554134382012
1443,485,653.4687225764134,271.8137804817871
1443,486,655.4538820132956,199.06001551195976
1444,485,652.9766837748934,272.740528632895
1444,486,654.400215004794,199.96348775553054
1445,485,652.2128961094537,273.7679114320607
1445,486,654.2181875861321,200.81649386575697
1446,485,652.445146105568,274.2333198264892
1446,486,168.16410837226135,402.0149961287967
1447,485,651.8190470687123,275.3503780247771
1447,486,166.81374256172683,402.9505608085032
1448,485,649.6156385256407,275.16977897164185
1449,485,651.4689695634503,276.69369585476437
1450,485,649.6836978172104,276.3733509971269
1451,485,650.5629890360618,276.9328001890332
1452,485,652.1021102489176,278.3850717715002
1453,485,652.0563516162447,277.8079933397361
1454,485,650.307112320853,276.3340135762463
1454,489,196.59052490330544,385.7485136508873
1455,485,661.1742795201818,284.5575790792484
1455,489,205.8865427143893,385.01142983069275
1456,489,211.79453325597817,387.29713604377685
1457,489,216.34892146708808,388.4631615799012
1459,489,221.68641264209114,386.96717442515063
1460,489,224.40818058256346,384.8223013081122
1461,489,228.0483912562357,385.3605928671529
1463,489,237.11126823712252,385.5082216635555
1464,489,242.673282691957,386.2934601480079
1465,489,247.84974745735624,387.44430762373406
1466,489,252.70800482493496,388.03301882205403
1467,489,255.98601122019036,385.60551276991913
1468,489,259.78530656285625,386.8700813795807
1469,489,263.13163783646394,387.44272957155505
1470,489,264.33016757195,385.9130805810588
1471,489,269.770407616227,387.2326810713061
1472,489,274.02299531687106,388.8070192597901
1473,489,277.7660129906234,388.33957526876475
1474,489,283.14202870548417,390.9001080050242
1475,489,285.0815458621047,391.47898169094697
1476,489,290.04862322937333,390.6929866754292
1477,489,292.81684112442673,391.3868609541469
1478,489,293.7780425048067,390.3309958539365
1479,489,297.98810058172614,388.916577075481
1480,489,300.8530835765126,388.7445691525131
1481,489,304.21415140811104,389.85804499827566
1482,489,835.9912895524342,206.5823371880625
1483,489,837.0704246953385,204.29027915845245
1487,490,323.741036991515,394.0169628869456
1489,490,325.58405721169305,387.0528645484767
1490,490,326.7430432157094,390.4827078930866
1490,491,787.8916041175676,226.3561566934236
1491,490,327.7555593253988,388.4101607287186
1491,491,789.0845882815593,226.7436101441575
1493,490,329.26870770711037,386.1546273756115
1495,490,329.5503261500028,387.26832364716324
1496,490,295.6284685944166,267.4783767807848
1498,492,300.48668273998396,227.38251161248004
1499,492,330.80652443517795,387.59137175449376
1500,492,303.8663973898752,225.2753694730162
1501,492,301.46556877410535,224.60638022644298
1501,493,170.75773796166746,614.9291443826936
1502,493,169.02170539387853,616.5047509703733
1503,493,214.90659384947713,602.592768546035
1503,494,302.54450420974666,228.39145111094115
1504,493,192.94018762468002,606.9297886915813
1504,494,293.69194148740183,560.6486567166722
1504,495,319.3478047503159,617.7574486279639
1505,493,229.37478083828097,596.936699942147
1505,495,302.00998193191634,224.53605343268794
1506,493,210.42324181979149,605.0938985986791
1506,494,351.14652075791105,606.4572796142545
1506,495,308.4782852033386,234.84831325936656
1507,494,505.32391456337643,625.6037817092307
1507,495,306.2239603376884,235.88146114624107
1507,496,168.6541342237663,615.7881120863051
1508,495,294.053801971209,273.71096089370224
1508,496,166.92400138098108,622.5005736883452
1508,497,576.3067671915758,574.2789564155964
1509,496,332.4375012577267,587.980432391384
1509,497,537.6191470657586,622.2177764791237
1510,497,595.3856097509937,598.4484037300457
1511,499,412.6920342868913,582.5554315558832
1512,496,594.8493529986828,594.4423017061815
1512,499,433.253027577294,623.9908743475548
1513,498,531.8408271319295,557.480233918366
1513,499,507.1213311256962,610.6165925735546
1514,499,538.3202930610158,557.3135370134568
1515,499,543.7762178426151,555.9040297050055
1515,500,524.7775856202618,596.113865164119
1515,501,424.44178154303006,625.6069556774188
1516,500,552.3126412644605,593.8712994845838
1516,501,502.65428664877334,555.3804940070709
1516,502,793.7564462335639,626.0092767036506
1517,500,499.5111934232709,560.2391631894124
1517,501,296.54949542969723,282.50995610678814
1517,502,814.1149950061472,622.2842823284432
1517,503,716.2482325385427,606.4111603605057
1517,504,633.1027376882953,574.1414367287869
1517,505,607.324531759219,514.3716160456105
1518,500,541.1680973258888,622.9750443607528
1518,501,533.1505349831546,555.4022481713363
1518,502,833.5221485625542,618.0671576964587
1518,503,780.4479148018761,619.6727634171622
1518,504,602.1990762173349,588.8303465997888
1518,505,647.6698205710602,501.220849801528
1519,500,538.7010215460997,590.7169664117142
1519,502,843.2220824041979,614.5830571063315
1519,503,712.7175682522977,610.1385727336294
1519,504,614.9306953691381,585.9669412565399
1519,505,678.1623844945138,490.63659627401194
1519,506,798.4767964150502,566.1354244789065
1520,502,836.9261625447937,598.7949096056478
1520,503,746.1014372960886,601.3713317245148
1520,504,581.9719205916242,605.9458640750973
1520,505,731.1902498515161,490.04619764269603
1520,506,773.7195094791971,536.7567703553511
1520,507,655.674089105177,569.2911501853466
1520,508,318.12602883196723,329.36916560891746
1521,502,864.119344500598,547.814192881217
1521,505,703.0910485834905,481.1227336387359
1521,506,840.6105240611855,550.3980302605605
1521,507,684.5891794970718,560.51628240269
1522,502,830.4811975119835,551.6906871481353
1522,506,853.7780570284306,548.3481948260993
1522,507,698.2806470223593,568.2298306027901
1522,508,698.4155618987987,479.71283364434225
1523,506,842.6902290725269,573.7841630049808
1523,507,722.0095776553588,564.2478156517041
1523,508,890.3978879556653,502.7258777522564
1523,509,764.5392915241504,625.5424273386443
1523,510,862.0449269387569,624.8666950696733
1523,511,676.8534714290932,537.8807803592645
1523,512,688.0953327140483,623.2401570944297
1524,507,769.121706308473,533.5002341964278
1524,509,786.326505393812,621.6886221624528
1524,510,859.8426123618225,624.630391740014
1524,511,696.4319159717185,531.2156082128095
1524,512,852.0136915618941,565.5378892232876
1524,513,833.771971247514,507.6307549817997
1524,514,810.1443759732815,521.566661914359
1524,515,904.5350138349723,520.9294624810498
1525,507,788.801861258762,529.3558363959411
1525,509,806.103045188043,617.2348824723854
1525,510,852.9999587126715,625.3869064550161
1525,511,708.543743287482,516.5742677530443
1525,512,919.2625296011563,551.8797061490903
1525,514,733.2176274355689,571.6533339052196
1525,516,718.4100695668375,602.6515733477883
1526,509,826.9361361161403,607.6774303251822
1526,510,859.4984026250523,623.7452925724797
1526,511,756.1480877144932,544.3431146921052
1526,513,823.5574672918856,443.58097556280103
1526,515,869.4364511229463,548.0280804972672
1526,517,935.3273387270484,517.2547956631831
1527,507,897.7495936408862,473.61137782154555
1527,509,846.5211658426995,596.3177832189507
1527,511,744.0724618604401,561.0590419009965
1527,513,829.4039275403666,444.1924911288136
1527,514,732.2340620225322,553.118304477604
1527,515,910.6124041527696,552.5987040002619
1527,517,976.2400935236323,485.1804008280165
1528,509,873.6002697759777,581.8784785358838
1528,510,842.5267622816567,626.7778046641274
1528,511,805.6346586891909,539.6252636751323
1528,514,786.68869347713,503.36995358274055
1528,515,903.5070370358113,552.5437886690659
1528,516,759.2604918074974,626.296174503226
1528,517,951.539959127123,511.1041913227972
1529,509,909.400694607069,550.3598898047574
1529,510,816.8035853523412,625.536723478647
1529,516,795.4026267400241,567.1511107292897
1529,519,951.9119678133202,510.64579607549894
1529,520,856.0451817666292,433.2552763083491
1529,521,889.80705232336,467.96135237723405
1529,522,793.0240406358558,499.5410676264319
1530,510,785.8021467228439,553.8175620570316
1530,518,817.4576408850623,549.9035123708475
1530,519,950.1926333529939,511.57312635077074
1530,520,873.2889923644778,434.4968876143839
1530,522,791.0096203906853,521.476013918436
1531,519,947.6044158304599,511.40506153222356
1531,520,887.2471600526861,424.13535944714044
1531,521,863.386839326972,473.3048596488283
1532,509,1014.7914570204551,439.60218948116017
1532,519,950.5625598834544,501.17611429934726
1532,520,906.9954370826761,419.8150029932212
1533,519,969.4886460863007,492.46491723267104
1533,520,914.1265807387001,419.95399534203386
1533,521,900.6053779447841,518.6217213054634
1533,522,854.7168126637716,583.0175517271973
1534,520,926.2162931911818,409.0906983284447
1534,522,869.0171874175437,575.5757819360111
1535,519,904.0475119957464,509.90373428523117
1535,520,922.3289039454723,433.9821786552027
1535,522,903.3427845523944,558.8847010758226
1536,519,908.2594847614153,533.9696812778396
1536,520,925.9377974802442,444.84774108347506
1537,520,908.1714571338116,545.0324392976364
1537,523,1003.1475550515728,474.13284660833614
1537,525,936.5028193801127,385.79074510352746
1538,523,917.0114046157483,524.8425156145695
1538,524,1039.2309340456197,480.0475100714415
1538,525,943.4979585700582,378.9545120570767
1538,526,260.0283436462124,314.28261058636275
1539,523,928.0837942556357,527.1678587401994
1539,525,945.9037462852293,374.4414433942534
1540,523,939.8428234182982,499.786458942994
1540,525,946.4401160914828,373.13206850367334
1540,526,298.3786605355862,314.69229202306343
1541,525,941.4238037067414,369.9158188594365
1541,526,298.4542082014451,316.7445694213557
1542,525,945.2898442253871,361.4442898516764
1542,526,298.4461142389146,318.2374520793436
1543,525,946.6589928075525,357.4306731232355
1543,526,298.0372343002218,319.7721645756151
1544,525,945.3545308076368,354.931915734837
1544,526,297.6376539205877,319.91566918024114
1544,527,960.7986004303445,466.96639973213075
